source_type,participant,measure,error
human,PT_06,distance error (cm),2.4788769096440038
human,PT_06,distance error (cm),3.66841261801334
human,PT_06,distance error (cm),3.05345250809894
human,PT_06,distance error (cm),1.872653791155567
human,PT_06,distance error (cm),2.8363599783087667
human,PT_06,distance error (cm),2.3962152293356453
human,PT_06,distance error (cm),1.3291947657525127
human,PT_06,distance error (cm),3.03481509799623
human,PT_06,distance error (cm),2.3057671170128518
human,PT_06,distance error (cm),2.014895501473952
human,PT_06,distance error (cm),3.193658429212406
human,PT_06,distance error (cm),1.994992673050551
human,PT_06,distance error (cm),3.834323583724128
human,PT_06,distance error (cm),4.662500682938459
human,PT_06,distance error (cm),3.2632147588898013
human,PT_06,distance error (cm),5.383942990868332
human,PT_06,distance error (cm),5.710742347170497
human,PT_06,distance error (cm),5.488222332966234
human,PT_06,distance error (cm),4.381678969952208
human,PT_06,distance error (cm),3.5133323828316683
human,PT_06,distance error (cm),4.458209890377225
human,PT_06,distance error (cm),2.1088159116406398
human,PT_06,distance error (cm),2.553423508291964
human,PT_06,distance error (cm),1.8109416029491705
human,PT_06,distance error (cm),1.6105084342456752
human,PT_06,distance error (cm),1.557147862428193
human,PT_06,distance error (cm),1.4178891058144367
human,PT_06,distance error (cm),2.5694554496865702
human,PT_06,distance error (cm),2.7379454592043464
human,PT_06,distance error (cm),1.2494801728303089
human,PT_06,distance error (cm),2.728272243881124
human,PT_06,distance error (cm),2.779793138716203
human,PT_06,distance error (cm),2.296779747421816
human,PT_06,distance error (cm),1.7929486221693804
human,PT_06,distance error (cm),2.167670099209409
human,PT_06,distance error (cm),1.7903180914742112
human,PT_06,distance error (cm),1.2296348571054092
human,PT_06,distance error (cm),3.846903641168437
human,PT_06,distance error (cm),2.582496142454286
human,PT_06,distance error (cm),1.929077913555504
human,PT_06,distance error (cm),1.6674963730202363
human,PT_06,distance error (cm),2.6287231257648584
human,PT_06,distance error (cm),1.6648200043418604
human,PT_06,distance error (cm),2.5464721803865835
human,PT_06,distance error (cm),0.6108611945624773
human,PT_06,distance error (cm),0.5413463455226196
human,PT_06,distance error (cm),0.8900915913815837
human,PT_06,distance error (cm),1.0031496845671322
human,PT_06,distance error (cm),0.8671356470856377
human,PT_06,distance error (cm),0.7901559392054291
human,PT_06,distance error (cm),0.6802283268556988
human,PT_06,distance error (cm),0.4483084575526843
human,PT_06,distance error (cm),0.6884761870556397
human,PT_06,distance error (cm),0.4153661422529738
human,PT_06,distance error (cm),1.1325598940214336
human,PT_06,distance error (cm),0.8690297638025364
human,PT_06,distance error (cm),0.7130344729546749
human,PT_06,distance error (cm),0.8741502019625736
human,PT_06,distance error (cm),0.9127822641632598
human,PT_06,distance error (cm),0.9871477134713276
human,PT_06,distance error (cm),1.8910894462583048
human,PT_06,distance error (cm),1.4489858891276248
human,PT_06,distance error (cm),2.098509264929608
human,PT_06,distance error (cm),2.092700226364389
human,PT_06,distance error (cm),2.335666415045908
human,PT_06,distance error (cm),2.2105628920230616
human,PT_06,distance error (cm),1.3531604752669149
human,PT_06,distance error (cm),2.0865988551452466
human,PT_06,distance error (cm),1.5115329994444793
human,PT_06,distance error (cm),1.7543832032379594
human,PT_06,distance error (cm),2.344476569991424
human,PT_06,distance error (cm),1.5201202179856246
human,PT_06,distance error (cm),2.639246134941467
human,PT_06,distance error (cm),1.912205925629108
human,PT_06,distance error (cm),1.7215488860495072
human,PT_06,distance error (cm),1.9513811248267043
human,PT_06,distance error (cm),3.0783242993763884
human,PT_06,distance error (cm),4.236842658881363
human,PT_06,distance error (cm),3.597607773301167
human,PT_06,distance error (cm),3.8072961706796726
human,PT_06,distance error (cm),4.028253548625657
human,PT_06,distance error (cm),3.818011037559729
human,PT_06,distance error (cm),4.762570555393255
human,PT_06,distance error (cm),4.6323660719224735
human,PT_06,distance error (cm),4.489316214817036
human,PT_06,distance error (cm),4.707636502858208
human,PT_06,distance error (cm),4.211697088078563
human,PT_06,distance error (cm),4.0439102313091855
human,PT_06,distance error (cm),3.880356903389981
human,PT_06,distance error (cm),4.378877601705344
human,PT_06,distance error (cm),4.623006162303839
human,PT_06,distance error (cm),3.86474842333363
human,PT_06,distance error (cm),0.9597749255551884
human,PT_06,distance error (cm),1.1811134497535671
human,PT_06,distance error (cm),0.7680547461216298
human,PT_06,distance error (cm),0.9399332921743436
human,PT_06,distance error (cm),0.9159497278331185
human,PT_06,distance error (cm),0.6959694006724712
human,PT_06,distance error (cm),0.722981637190165
human,PT_06,distance error (cm),0.7991412936090044
human,PT_06,distance error (cm),0.8532336192772721
human,PT_06,distance error (cm),1.200369671782902
human,PT_06,distance error (cm),1.384929596410979
human,PT_06,distance error (cm),1.048259447635835
human,PT_06,distance error (cm),0.9528864183791064
human,PT_06,distance error (cm),0.9317824917928867
human,PT_06,distance error (cm),0.7565846556106366
human,PT_06,distance error (cm),0.9675091329821932
human,PT_06,distance error (cm),0.9728945027713096
human,PT_06,distance error (cm),0.522220964542501
human,PT_06,distance error (cm),0.7417436311564495
human,PT_06,distance error (cm),0.5916965170057967
human,PT_06,distance error (cm),0.58075871762454
human,PT_06,distance error (cm),0.5811885808412975
human,PT_06,distance error (cm),0.4820413384893056
human,PT_06,distance error (cm),0.3873016106027597
human,PT_06,distance error (cm),0.4054005747679767
human,PT_06,distance error (cm),0.5880072672145018
human,PT_06,distance error (cm),0.6009390355654733
human,PT_06,distance error (cm),0.4269183840789567
human,PT_06,distance error (cm),0.6989641729931488
human,PT_06,distance error (cm),0.3641561000794023
human,PT_06,distance error (cm),0.7172136056503607
human,PT_06,distance error (cm),0.9792842362991596
human,PT_06,distance error (cm),2.8149510596565834
human,PT_06,distance error (cm),3.063720042206682
human,PT_06,distance error (cm),3.1949492253760035
human,PT_06,distance error (cm),2.884021584984145
human,PT_06,distance error (cm),2.7701889327978364
human,PT_06,distance error (cm),3.031314774256791
human,PT_06,distance error (cm),3.1957423966930008
human,PT_06,distance error (cm),3.4742411983528974
human,PT_06,distance error (cm),2.824728321783964
human,PT_06,distance error (cm),2.20218277560487
human,PT_06,distance error (cm),2.77763707322861
human,PT_06,distance error (cm),3.17763226415614
human,PT_06,distance error (cm),3.259516455634163
human,PT_06,distance error (cm),2.764035450057581
human,PT_06,distance error (cm),2.8196719616690498
human,PT_06,distance error (cm),2.851186209225415
human,PT_06,distance error (cm),5.692701104528287
human,PT_06,distance error (cm),5.67583383224805
human,PT_06,distance error (cm),6.872833352246777
human,PT_06,distance error (cm),5.696242027645399
human,PT_06,distance error (cm),5.505622870012743
human,PT_06,distance error (cm),5.933614776857508
human,PT_06,distance error (cm),5.902991158507999
human,PT_06,distance error (cm),5.519624441976333
human,PT_06,distance error (cm),5.848655273025136
human,PT_06,distance error (cm),5.794746109363878
human,PT_06,distance error (cm),5.192317217241925
human,PT_06,distance error (cm),5.040220455170257
human,PT_06,distance error (cm),5.121504718682864
human,PT_06,distance error (cm),5.516663258176057
human,PT_06,distance error (cm),5.305179240822727
human,PT_06,distance error (cm),5.092849716998549
human,PT_06,distance error (cm),0.938306153665137
human,PT_06,distance error (cm),0.9574088633938516
human,PT_06,distance error (cm),0.5307704409590653
human,PT_06,distance error (cm),0.637096375504554
human,PT_06,distance error (cm),0.8758639529244225
human,PT_06,distance error (cm),0.9562471321184632
human,PT_06,distance error (cm),0.723954785811227
human,PT_06,distance error (cm),0.3342582862232416
human,PT_06,distance error (cm),0.670162174057012
human,PT_06,distance error (cm),0.5092297107111255
human,PT_06,distance error (cm),0.9234836139731778
human,PT_06,distance error (cm),0.4323904547478528
human,PT_06,distance error (cm),1.0667031191767948
human,PT_06,distance error (cm),0.6574179386099697
human,PT_06,distance error (cm),0.6660516170319087
human,PT_06,distance error (cm),0.7124078273407448
human,PT_06,distance error (cm),1.3225716541496424
human,PT_06,distance error (cm),1.5031861734916538
human,PT_06,distance error (cm),1.271132682070837
human,PT_06,distance error (cm),1.003632059374541
human,PT_06,distance error (cm),1.0853117723182335
human,PT_06,distance error (cm),1.2731863810163324
human,PT_06,distance error (cm),1.1913245790260492
human,PT_06,distance error (cm),1.130280502230439
human,PT_06,distance error (cm),1.1019461718743615
human,PT_06,distance error (cm),0.7581895913713548
human,PT_06,distance error (cm),1.1926019876368308
human,PT_06,distance error (cm),1.0062876352002168
human,PT_06,distance error (cm),0.99499372151165
human,PT_06,distance error (cm),1.1834695080056243
human,PT_06,distance error (cm),1.215275681814284
human,PT_06,distance error (cm),1.197601132339146
human,PT_06,distance error (cm),0.2995198125400367
human,PT_06,distance error (cm),0.5544368871926564
human,PT_06,distance error (cm),0.6757431505199373
human,PT_06,distance error (cm),0.6956033842149012
human,PT_06,distance error (cm),0.5854251366244836
human,PT_06,distance error (cm),0.3720077940909914
human,PT_06,distance error (cm),0.5062293837149097
human,PT_06,distance error (cm),0.179748894693128
human,PT_06,distance error (cm),0.4667598525554163
human,PT_06,distance error (cm),0.9187002163825408
human,PT_06,distance error (cm),0.5321363992688628
human,PT_06,distance error (cm),0.73466042290725
human,PT_06,distance error (cm),0.6385545722428025
human,PT_06,distance error (cm),1.0065146602950938
human,PT_06,distance error (cm),0.8069153286494262
human,PT_06,distance error (cm),0.8503919505708734
human,PT_06,distance error (cm),1.331666055071118
human,PT_06,distance error (cm),1.41933747164492
human,PT_06,distance error (cm),1.4865363270902807
human,PT_06,distance error (cm),1.639429441622522
human,PT_06,distance error (cm),1.5470995440040678
human,PT_06,distance error (cm),1.25015825248126
human,PT_06,distance error (cm),1.4567817986035865
human,PT_06,distance error (cm),1.484795291845313
human,PT_06,distance error (cm),1.3829251928578603
human,PT_06,distance error (cm),1.420390458623808
human,PT_06,distance error (cm),1.5025712191414824
human,PT_06,distance error (cm),1.4588512023532887
human,PT_06,distance error (cm),1.2925147415760363
human,PT_06,distance error (cm),1.297134217434373
human,PT_06,distance error (cm),1.562223503936801
human,PT_06,distance error (cm),1.4885777320076046
human,PT_06,distance error (cm),1.999992328194493
human,PT_06,distance error (cm),1.8565642014760109
human,PT_06,distance error (cm),1.7255109979621697
human,PT_06,distance error (cm),1.914673058466174
human,PT_06,distance error (cm),1.653542389153916
human,PT_06,distance error (cm),1.5138759650422031
human,PT_06,distance error (cm),1.736051821302124
human,PT_06,distance error (cm),1.7487984140826298
human,PT_06,distance error (cm),1.460644926557225
human,PT_06,distance error (cm),1.4776901103626288
human,PT_06,distance error (cm),1.822844526644164
human,PT_06,distance error (cm),1.4021672141976675
human,PT_06,distance error (cm),1.5930515037592978
human,PT_06,distance error (cm),1.3034616078755596
human,PT_06,distance error (cm),1.4492697462406592
human,PT_06,distance error (cm),1.618005493428712
human,PT_06,distance error (cm),1.1445640508135528
human,PT_06,distance error (cm),1.3387973115997418
human,PT_06,distance error (cm),1.0380165753178603
human,PT_06,distance error (cm),1.2429117697240986
human,PT_06,distance error (cm),1.2305074781597694
human,PT_06,distance error (cm),1.2442337778366688
human,PT_06,distance error (cm),1.4778841114686865
human,PT_06,distance error (cm),1.342924167460736
human,PT_06,distance error (cm),1.3623335891506172
human,PT_06,distance error (cm),1.704468859602543
human,PT_06,distance error (cm),1.61282147214571
human,PT_06,distance error (cm),1.3846728302586262
human,PT_06,distance error (cm),1.3888743552164486
human,PT_06,distance error (cm),1.3331948238583753
human,PT_06,distance error (cm),1.5804203174280518
human,PT_06,distance error (cm),1.4350927513914202
human,PT_06,distance error (cm),0.2369391128629985
human,PT_06,distance error (cm),0.1625443816828667
