condition,measure,observed,estimated
scalpel loading,force (N),0.0559534430503845,1.7320225191116332
scalpel loading,force (N),0.1115798890590667,1.801845541000366
scalpel loading,force (N),0.1854224026203155,1.871652355194092
scalpel loading,force (N),0.2773188531398773,1.9414817667007445
scalpel loading,force (N),0.3684019148349762,2.011329174041748
scalpel loading,force (N),0.4586743175983429,2.081181745529175
scalpel loading,force (N),0.5481388092041015,2.1511147594451905
scalpel loading,force (N),0.636798119544983,2.221055951118469
scalpel loading,force (N),0.7246549606323243,2.2912218093872068
scalpel loading,force (N),0.8117120862007141,2.361245989799499
scalpel loading,force (N),0.8979722142219544,2.43141261100769
scalpel loading,force (N),0.9834380984306336,2.501419906616211
scalpel loading,force (N),1.0681124448776247,2.571625623703002
scalpel loading,force (N),1.151998007297516,2.641765441894531
scalpel loading,force (N),1.2350975036621097,2.711958184242248
scalpel loading,force (N),1.317413687705994,2.782262363433837
scalpel loading,force (N),1.3989492654800415,2.852672524452209
scalpel loading,force (N),1.4797070026397707,2.9229021692276
scalpel loading,force (N),1.5596895933151245,2.993178811073302
scalpel loading,force (N),1.638899803161621,3.0636647224426263
scalpel loading,force (N),1.717340397834778,3.1342744541168206
scalpel loading,force (N),1.795013999938965,3.204794073104858
scalpel loading,force (N),1.871923422813416,3.2753176212310784
scalpel loading,force (N),1.9480714082717887,3.3458612680435182
scalpel loading,force (N),2.023460674285889,3.41642852306366
scalpel loading,force (N),2.098093914985657,3.48710355758667
scalpel loading,force (N),2.171973943710327,3.488790745735169
scalpel loading,force (N),2.245103406906128,3.490442361831666
scalpel loading,force (N),2.3174850940704346,3.492230272293092
scalpel loading,force (N),2.389121675491333,3.493770213127137
scalpel loading,force (N),2.4600159168243407,3.495496101379395
scalpel loading,force (N),2.5301705837249755,3.497464952468872
scalpel loading,force (N),2.599588394165039,3.499393920898437
scalpel loading,force (N),2.668272066116333,3.5013677978515623
scalpel loading,force (N),2.7362243652343747,3.503092603683472
scalpel loading,force (N),2.803447961807251,3.5049057006835938
scalpel loading,force (N),2.869945621490479,3.5065235471725464
scalpel loading,force (N),2.935720109939576,3.508146533966064
scalpel loading,force (N),3.000774097442628,3.510114488601685
scalpel loading,force (N),3.065110349655152,3.512078061103821
scalpel loading,force (N),3.128731679916382,3.5138701868057254
scalpel loading,force (N),3.191640758514404,3.515415935516357
scalpel loading,force (N),3.253840208053589,3.516920065879822
scalpel loading,force (N),3.3153329372406004,3.518565511703492
scalpel loading,force (N),3.3761215209960938,3.520077385902405
scalpel loading,force (N),3.436208724975586,3.521769022941589
scalpel loading,force (N),3.4955973625183105,3.523355693817139
scalpel loading,force (N),3.554290151596069,3.525115566253662
scalpel loading,force (N),3.612289762496948,3.526953072547913
scalpel loading,force (N),3.669599008560181,3.528579859733582
scalpel loading,force (N),3.726220655441284,3.529977316856384
scalpel loading,force (N),3.782157230377197,3.5313742113113404
scalpel loading,force (N),3.837411642074585,3.5329488945007324
scalpel loading,force (N),3.891986513137817,3.5344523811340327
scalpel loading,force (N),3.94588475227356,3.5359670400619505
scalpel loading,force (N),3.999108934402466,3.537497062683105
scalpel loading,force (N),4.05166187286377,3.539094209671021
scalpel loading,force (N),4.103546285629273,3.5406505823135377
scalpel loading,force (N),4.154764938354492,3.5419894361495974
scalpel loading,force (N),4.205320453643799,3.5435116291046147
scalpel loading,force (N),4.2552155494689945,3.544988608360291
scalpel loading,force (N),4.304453086853028,3.546417741775513
scalpel loading,force (N),4.353035736083985,3.5477275133132937
scalpel loading,force (N),4.400966262817383,3.5490647888183595
scalpel loading,force (N),4.448247337341309,3.550452766418457
scalpel loading,force (N),4.494881820678711,3.551696348190308
scalpel loading,force (N),4.540872383117676,3.5528214883804323
scalpel loading,force (N),4.586221694946289,3.554393439292908
scalpel loading,force (N),4.6309325218200685,3.555828123092652
scalpel loading,force (N),4.675007629394531,3.557093334197998
scalpel loading,force (N),4.718449687957763,3.558263945579529
scalpel loading,force (N),4.761261463165283,3.559545569419861
scalpel loading,force (N),4.803445720672608,3.560749402046204
scalpel loading,force (N),4.845005130767823,3.5619327306747435
scalpel loading,force (N),4.885942459106446,3.563176026344299
scalpel loading,force (N),4.926260375976563,3.616864490509033
scalpel loading,force (N),4.965961647033692,3.670545725822449
scalpel loading,force (N),5.005049037933349,3.724213528633118
scalpel loading,force (N),5.043525314331054,3.777733478546143
scalpel loading,force (N),5.081393241882324,3.831485028266907
scalpel loading,force (N),5.118655490875244,3.885010361671448
scalpel loading,force (N),5.155314826965332,3.938396253585816
scalpel loading,force (N),5.1913739204406735,3.991942644119263
scalpel loading,force (N),5.226835536956788,4.045282621383668
scalpel loading,force (N),5.261702346801758,4.098753700256347
scalpel loading,force (N),5.295977210998535,4.152253308296203
scalpel loading,force (N),5.329662704467774,4.205870680809021
scalpel loading,force (N),5.362761688232422,4.259400095939636
scalpel loading,force (N),5.395276832580567,4.312773451805114
scalpel loading,force (N),5.427210807800293,4.365966238975525
scalpel loading,force (N),5.458566474914552,4.419272923469544
scalpel loading,force (N),5.489346504211426,4.472619285583495
scalpel loading,force (N),5.519553661346436,4.526058926582335
scalpel loading,force (N),5.5491906166076665,4.579305782318115
scalpel loading,force (N),5.578260231018067,4.6327226352691655
scalpel loading,force (N),5.606765079498292,4.686118884086609
scalpel loading,force (N),5.634708118438721,4.739412260055542
scalpel loading,force (N),5.662091827392578,4.792733907699586
scalpel loading,force (N),5.6889190673828125,4.845815978050232
scalpel loading,force (N),5.715192604064942,4.899045333862304
scalpel loading,force (N),5.740915107727052,4.952296609878541
scalpel loading,force (N),5.766089248657227,5.005500998497009
scalpel loading,force (N),5.790717887878418,5.058655185699462
scalpel loading,force (N),5.814803695678712,5.111908259391785
scalpel loading,force (N),5.838349342346192,5.165002722740174
scalpel loading,force (N),5.8613576889038095,5.218187103271485
scalpel loading,force (N),5.88383140563965,5.2710571861267095
scalpel loading,force (N),5.905773162841798,5.324238796234131
scalpel loading,force (N),5.927185821533204,5.377285056114197
scalpel loading,force (N),5.948072052001954,5.430189528465272
scalpel loading,force (N),5.968434524536133,5.483088402748108
scalpel loading,force (N),5.98827600479126,5.536231374740601
scalpel loading,force (N),6.007599353790283,5.58926034450531
scalpel loading,force (N),6.026407146453858,5.642324781417846
scalpel loading,force (N),6.044702243804933,5.695338606834411
scalpel loading,force (N),6.062487316131593,5.748368883132934
scalpel loading,force (N),6.079765033721924,5.8013330173492434
scalpel loading,force (N),6.096538162231446,5.85404450416565
scalpel loading,force (N),6.112809467315674,5.906847376823425
scalpel loading,force (N),6.128581619262695,5.959704275131227
scalpel loading,force (N),6.143857479095459,6.012433753013611
scalpel loading,force (N),6.158639717102052,6.065129990577698
scalpel loading,force (N),6.172931098937989,6.117957615852355
scalpel loading,force (N),6.186734294891358,6.170774602890014
scalpel loading,force (N),6.2000520706176765,6.223644943237304
scalpel loading,force (N),6.21288709640503,6.223901052474975
scalpel loading,force (N),6.225242137908936,6.224335289001465
scalpel loading,force (N),6.237119960784913,6.224604434967041
scalpel loading,force (N),6.248523235321046,6.224936590194703
scalpel loading,force (N),6.2594547271728525,6.225085763931275
scalpel loading,force (N),6.269917201995851,6.225622615814209
scalpel loading,force (N),6.279913425445557,6.22571928024292
scalpel loading,force (N),6.289445972442628,6.225956344604492
scalpel loading,force (N),6.298517799377442,6.226144752502441
scalpel loading,force (N),6.307131481170655,6.226371994018555
scalpel loading,force (N),6.315289783477783,6.22656081199646
scalpel loading,force (N),6.322995471954346,6.226736907958984
scalpel loading,force (N),6.330251312255861,6.226861734390259
scalpel loading,force (N),6.337059879302979,6.227013940811157
scalpel loading,force (N),6.343424034118653,6.227247142791748
scalpel loading,force (N),6.349346446990968,6.227553281784058
scalpel loading,force (N),6.354829883575439,6.22774920463562
scalpel loading,force (N),6.359877014160157,6.2279068470001215
scalpel loading,force (N),6.364490699768067,6.228091077804565
scalpel loading,force (N),6.368673610687256,6.228282175064087
scalpel loading,force (N),6.372428512573242,6.228351402282715
scalpel loading,force (N),6.375758075714112,6.228397188186645
scalpel loading,force (N),6.3786650657653805,6.22845585823059
scalpel loading,force (N),6.381152248382569,6.228638982772828
scalpel loading,force (N),6.383222293853761,6.2286523246765135
scalpel loading,force (N),6.3848779678344725,6.228718404769897
scalpel loading,force (N),6.386121940612794,6.228898582458496
scalpel loading,force (N),6.38695707321167,6.229031925201416
scalpel loading,force (N),6.387385940551758,6.229030275344849
scalpel loading,force (N),6.387411403656006,6.229114398956298
scalpel loading,force (N),6.3870361328125,6.229060096740723
scalpel loading,force (N),6.386262989044189,6.229189672470094
scalpel loading,force (N),6.385094547271729,6.229093532562256
scalpel loading,force (N),6.383533573150635,6.229097900390625
scalpel loading,force (N),6.381582832336426,6.229132251739502
scalpel loading,force (N),6.379244995117188,6.229051399230957
scalpel loading,force (N),6.376522827148438,6.228972597122191
scalpel loading,force (N),6.373419094085694,6.2290660572052
scalpel loading,force (N),6.369936561584472,6.228988704681397
scalpel loading,force (N),6.36607780456543,6.228932218551637
scalpel loading,force (N),6.361845779418945,6.228934535980224
scalpel loading,force (N),6.357243061065674,6.229039602279663
scalpel loading,force (N),6.352272415161133,6.229054737091064
scalpel loading,force (N),6.346936511993409,6.229043951034546
scalpel loading,force (N),6.341238307952882,6.228981018066407
scalpel loading,force (N),6.335180282592773,6.22894241333008
scalpel loading,force (N),6.328765296936036,6.228985786437989
scalpel loading,force (N),6.321996021270753,6.228828582763672
scalpel loading,force (N),6.314875316619873,6.228720254898072
scalpel loading,force (N),6.307405662536622,6.228463850021363
scalpel loading,force (N),6.299590015411377,6.206955528259278
scalpel loading,force (N),6.291431045532227,6.185245180130005
scalpel loading,force (N),6.282931518554689,6.163792848587037
scalpel loading,force (N),6.274094104766846,6.142164583206178
scalpel loading,force (N),6.26492166519165,6.120743618011476
scalpel loading,force (N),6.255416774749756,6.098988590240479
scalpel loading,force (N),6.24558219909668,6.077677469253541
scalpel loading,force (N),6.23542070388794,6.056120424270631
scalpel loading,force (N),6.224935054779053,6.03458990097046
scalpel loading,force (N),6.214127922058106,6.012910089492798
scalpel loading,force (N),6.203001976013184,5.99126410484314
scalpel loading,force (N),6.191560077667236,5.969753551483154
scalpel loading,force (N),6.17980489730835,5.9483537578582775
scalpel loading,force (N),6.167739200592041,5.926843223571778
scalpel loading,force (N),6.1553656578063976,5.905262031555176
scalpel loading,force (N),6.142687225341797,5.883552312850952
scalpel loading,force (N),6.129706382751465,5.862137546539307
scalpel loading,force (N),6.11642599105835,5.840642862319947
scalpel loading,force (N),6.102848720550537,5.819006986618042
scalpel loading,force (N),6.088977336883546,5.797434349060059
scalpel loading,force (N),6.074814510345459,5.775911283493043
scalpel loading,force (N),6.060363006591797,5.754401226043703
scalpel loading,force (N),6.0456255912780765,5.732848310470581
scalpel loading,force (N),6.030604934692383,5.711236982345581
scalpel loading,force (N),6.0153038024902346,5.689738388061524
scalpel loading,force (N),5.999724960327149,5.668230552673341
scalpel loading,force (N),5.983871173858644,5.646588468551637
scalpel loading,force (N),5.9677451133728034,5.62494541168213
scalpel loading,force (N),5.951349449157716,5.603493671417236
scalpel loading,force (N),5.9346870422363285,5.582062702178956
scalpel loading,force (N),5.917760562896729,5.560650110244751
scalpel loading,force (N),5.900572681427002,5.539034652709961
scalpel loading,force (N),5.883126163482666,5.5174307346344
scalpel loading,force (N),5.865423870086671,5.495807762145996
scalpel loading,force (N),5.8474684715271,5.474219083786012
scalpel loading,force (N),5.829262638092041,5.452703332901002
scalpel loading,force (N),5.810809135437013,5.431226282119751
scalpel loading,force (N),5.792110729217529,5.409632301330566
scalpel loading,force (N),5.77317008972168,5.388191900253296
scalpel loading,force (N),5.753989982604981,5.36661277770996
scalpel loading,force (N),5.734573078155519,5.345016756057739
scalpel loading,force (N),5.71492223739624,5.323383779525757
scalpel loading,force (N),5.695040130615235,5.301757154464721
scalpel loading,force (N),5.674929428100587,5.280300016403198
scalpel loading,force (N),5.654592895507814,5.258583459854126
scalpel loading,force (N),5.634033298492431,5.237068929672241
scalpel loading,force (N),5.613253402709962,5.215313739776612
scalpel loading,force (N),5.592255878448487,5.193893413543702
scalpel loading,force (N),5.571043491363525,5.172476072311401
scalpel loading,force (N),5.549618911743164,5.150897064208984
scalpel loading,force (N),5.527985000610352,5.150677165985107
scalpel loading,force (N),5.506144332885743,5.15051851272583
scalpel loading,force (N),5.4840997695922855,5.150209646224975
scalpel loading,force (N),5.461853981018067,5.150151214599609
scalpel loading,force (N),5.439409732818604,5.1498378467559816
scalpel loading,force (N),5.416769695281984,5.149843769073486
scalpel loading,force (N),5.393936729431153,5.149530248641968
scalpel loading,force (N),5.370913410186768,5.149245595932007
scalpel loading,force (N),5.347702598571777,5.149166383743286
scalpel loading,force (N),5.324306964874267,5.149027824401856
scalpel loading,force (N),5.300729274749756,5.1489301109313965
scalpel loading,force (N),5.2769721984863285,5.148812360763549
scalpel loading,force (N),5.253038501739503,5.148586597442627
scalpel loading,force (N),5.228930950164795,5.1483407306671145
scalpel loading,force (N),5.204652214050293,5.148121480941773
scalpel loading,force (N),5.180205059051514,5.148022079467774
scalpel loading,force (N),5.155592250823975,5.14776035308838
scalpel loading,force (N),5.130816459655763,5.14751591682434
scalpel loading,force (N),5.105880451202393,5.147504577636719
scalpel loading,force (N),5.0807869911193855,5.147289094924926
scalpel loading,force (N),5.055538749694824,5.147079038619996
scalpel loading,force (N),5.030138492584229,5.146868963241578
scalpel loading,force (N),5.004588985443116,5.146505317687989
scalpel loading,force (N),4.978892898559571,5.146287899017334
scalpel loading,force (N),4.953052997589111,5.145796365737915
scalpel loading,force (N),4.927072048187256,5.145523338317871
scalpel loading,force (N),4.90095272064209,5.145302934646606
scalpel loading,force (N),4.874697780609131,5.145057334899903
scalpel loading,force (N),4.848309898376465,5.144757642745971
scalpel loading,force (N),4.821791934967042,5.144415082931518
scalpel loading,force (N),4.795146465301514,5.144129495620727
scalpel loading,force (N),4.768376350402832,5.143985500335694
scalpel loading,force (N),4.741484260559083,5.143778409957887
scalpel loading,force (N),4.714472961425781,5.143464765548707
scalpel loading,force (N),4.687345123291016,5.143303527832032
scalpel loading,force (N),4.660103607177734,5.143116283416749
scalpel loading,force (N),4.632750988006592,5.142750101089478
scalpel loading,force (N),4.605290126800536,5.1424302482604975
scalpel loading,force (N),4.577723789215088,5.142140197753906
scalpel loading,force (N),4.550054550170898,5.14196608543396
scalpel loading,force (N),4.522285175323487,5.141752882003785
scalpel loading,force (N),4.494418525695801,5.1414701271057135
scalpel loading,force (N),4.466457176208497,5.141283054351808
scalpel loading,force (N),4.4384038925170906,5.140900907516479
scalpel loading,force (N),4.410261535644532,5.140749254226685
scalpel loading,force (N),4.382032775878907,5.140464849472046
scalpel loading,force (N),4.353720283508301,5.140227537155153
scalpel loading,force (N),4.325326824188233,5.139972753524781
scalpel loading,force (N),4.296855163574219,5.139636878967285
scalpel loading,force (N),4.268307971954346,5.139516181945801
scalpel loading,force (N),4.2396880149841305,5.086201119422913
scalpel loading,force (N),4.2109979629516605,5.032828521728516
scalpel loading,force (N),4.182240676879883,4.979588241577148
scalpel loading,force (N),4.153418827056885,4.926217045783996
scalpel loading,force (N),4.124535179138184,4.873025288581848
scalpel loading,force (N),4.095592403411866,4.819590849876404
scalpel loading,force (N),4.066593265533448,4.766239166259766
scalpel loading,force (N),4.037540483474731,4.712790699005127
scalpel loading,force (N),4.008436822891236,4.659431262016296
scalpel loading,force (N),3.979284954071045,4.606138696670532
scalpel loading,force (N),3.950087690353394,4.552868905067443
scalpel loading,force (N),3.920847797393799,4.499362783432006
scalpel loading,force (N),3.891567897796632,4.445858821868896
scalpel loading,force (N),3.862250709533692,4.392509136199951
scalpel loading,force (N),3.832899045944214,4.339125223159789
scalpel loading,force (N),3.803515577316285,4.2857136106491085
scalpel loading,force (N),3.774102973937989,4.232318038940431
scalpel loading,force (N),3.744664096832276,4.179122576713563
scalpel loading,force (N),3.7152017593383793,4.125787172317506
scalpel loading,force (N),3.685718536376953,4.072504739761354
scalpel loading,force (N),3.656217241287232,4.019117822647095
scalpel loading,force (N),3.626700687408448,3.965816431045533
scalpel loading,force (N),3.597171497344971,3.912726745605469
scalpel loading,force (N),3.567632293701172,3.859285287857056
scalpel loading,force (N),3.5380858421325687,3.806270084381104
scalpel loading,force (N),3.50853500366211,3.753030366897583
scalpel loading,force (N),3.47898235321045,3.699764575958252
scalpel loading,force (N),3.4494307041168217,3.646503620147705
scalpel loading,force (N),3.419882965087891,3.5931017446517943
scalpel loading,force (N),3.390341711044312,3.539718289375305
scalpel loading,force (N),3.3608096599578863,3.486468863487244
scalpel loading,force (N),3.331289577484131,3.4331058406829835
scalpel loading,force (N),3.301784181594849,3.379757952690124
scalpel loading,force (N),3.272296142578125,3.326492848396301
scalpel loading,force (N),3.242828369140625,3.2733356475830075
scalpel loading,force (N),3.213383436203003,3.2199988746643062
scalpel loading,force (N),3.183964157104492,3.166873626708984
scalpel loading,force (N),3.1545732975006104,3.113456335067749
scalpel loading,force (N),3.125213432312012,3.060071229934692
scalpel loading,force (N),3.09588737487793,3.006722927093506
scalpel loading,force (N),3.066597890853882,2.953277087211609
scalpel loading,force (N),3.03734769821167,2.90008282661438
scalpel loading,force (N),3.008139514923096,2.8467866802215576
scalpel loading,force (N),2.978976106643677,2.7936444902420043
scalpel loading,force (N),2.9498601913452145,2.740391817092896
scalpel loading,force (N),2.920794439315796,2.687120914459229
scalpel loading,force (N),2.891781663894653,2.6339783477783207
scalpel loading,force (N),2.862824535369873,2.580617938041687
scalpel loading,force (N),2.8339258193969727,2.5272731733322145
scalpel loading,force (N),2.8050882816314697,2.4738291215896604
scalpel loading,force (N),2.7763146400451664,2.4735761976242063
scalpel loading,force (N),2.747607612609863,2.473551640510559
scalpel loading,force (N),2.7189699649810795,2.4735193824768067
scalpel loading,force (N),2.6904044151306152,2.473173580169678
scalpel loading,force (N),2.6619136333465576,2.4728827714920043
scalpel loading,force (N),2.63350043296814,2.472533340454101
scalpel loading,force (N),2.605167484283448,2.4723691415786746
scalpel loading,force (N),2.5769175529479984,2.472227687835693
scalpel loading,force (N),2.5487533569335943,2.47192096233368
scalpel loading,force (N),2.5206776618957525,2.471698441505432
scalpel loading,force (N),2.4926931381225588,2.471418991088868
scalpel loading,force (N),2.464802598953247,2.4713703060150145
scalpel loading,force (N),2.437008714675904,2.471390399932861
scalpel loading,force (N),2.409314250946045,2.4712509870529176
scalpel loading,force (N),2.381721925735474,2.4711714553833013
scalpel loading,force (N),2.354234504699708,2.471032719612122
scalpel loading,force (N),2.3268546581268312,2.4709705018997195
scalpel loading,force (N),2.2995851516723635,2.4707025146484374
scalpel loading,force (N),2.2724287033081056,2.47048487663269
scalpel loading,force (N),2.2453880786895755,2.470161590576172
scalpel loading,force (N),2.2184659957885744,2.4698771810531617
scalpel loading,force (N),2.19166522026062,2.4696968746185304
scalpel loading,force (N),2.1649884223937987,2.469310841560364
scalpel loading,force (N),2.138438367843628,2.469276123046875
scalpel loading,force (N),2.112017822265625,2.468960680961609
scalpel loading,force (N),2.085729455947876,2.468686170578003
scalpel loading,force (N),2.059576034545899,2.4684246540069585
scalpel loading,force (N),2.033560276031494,2.4681811857223512
scalpel loading,force (N),2.0076849460601807,2.4680545997619627
scalpel loading,force (N),1.981952714920044,2.467876477241516
scalpel loading,force (N),1.9563663721084592,2.467525033950805
scalpel loading,force (N),1.9309285879135127,2.4674101209640504
scalpel loading,force (N),1.9056421756744384,2.467291779518128
scalpel loading,force (N),1.8805098533630369,2.46712640285492
scalpel loading,force (N),1.8555343151092527,2.4667943811416624
scalpel loading,force (N),1.830718302726746,2.466743927001953
scalpel loading,force (N),1.8060646057128904,2.466536421775818
scalpel loading,force (N),1.7815759181976318,2.466508135795593
scalpel loading,force (N),1.7572549104690554,2.4663331365585326
scalpel loading,force (N),1.7331043958663943,2.4661541318893434
scalpel loading,force (N),1.7091270923614503,2.466190648078918
scalpel loading,force (N),1.6853256940841674,2.4660341453552244
scalpel loading,force (N),1.6617029905319214,2.465802025794983
scalpel loading,force (N),1.6382616758346558,2.465566725730896
scalpel loading,force (N),1.6150044679641722,2.465340180397034
scalpel loading,force (N),1.5919341325759888,2.465182204246521
scalpel loading,force (N),1.5690534114837646,2.4649971723556523
scalpel loading,force (N),1.546364974975586,2.464820380210877
scalpel loading,force (N),1.523871636390686,2.4646793079376224
scalpel loading,force (N),1.5015761137008667,2.4646500730514527
scalpel loading,force (N),1.4794811010360718,2.425328480005265
scalpel loading,force (N),1.457589340209961,2.3858302474021915
scalpel loading,force (N),1.4359035968780516,2.3462077921628954
scalpel loading,force (N),1.414426565170288,2.3070372599363327
scalpel loading,force (N),1.3931609869003296,2.267684460878372
scalpel loading,force (N),1.3721096277236935,2.2284939420223235
scalpel loading,force (N),1.3512751817703248,2.1891314673423765
scalpel loading,force (N),1.330660390853882,2.1498102736473084
scalpel loading,force (N),1.310267996788025,2.110448062419892
scalpel loading,force (N),1.2901007175445558,2.071099410057068
scalpel loading,force (N),1.270161294937134,2.03180494427681
scalpel loading,force (N),1.250452470779419,1.9923855555057528
scalpel loading,force (N),1.2309769630432128,1.95295240521431
scalpel loading,force (N),1.2117375373840331,1.913590018749237
scalpel loading,force (N),1.1927369117736817,1.874167911410332
scalpel loading,force (N),1.17397780418396,1.834713158607483
scalpel loading,force (N),1.15546293258667,1.7953349268436434
scalpel loading,force (N),1.1371950626373293,1.755872533917427
scalpel loading,force (N),1.1191768884658813,1.716412386894226
scalpel loading,force (N),1.1014111757278444,1.677097611427307
scalpel loading,force (N),1.0839006662368775,1.6378833198547362
scalpel loading,force (N),1.066648077964783,1.5985289269685743
scalpel loading,force (N),1.04965615272522,1.5592278432846067
scalpel loading,force (N),1.0329276084899903,1.5197422927618027
scalpel loading,force (N),1.0164650201797485,1.4803988534212111
scalpel loading,force (N),1.000270211696625,1.4410867065191268
scalpel loading,force (N),0.9843441367149354,1.4017582201957703
scalpel loading,force (N),0.9686867594718932,1.3624463647603988
scalpel loading,force (N),0.9532971739768984,1.3230269259214402
scalpel loading,force (N),0.9381737470626832,1.2836604034900665
scalpel loading,force (N),0.92331463098526,1.2443078303337096
scalpel loading,force (N),0.9087180376052856,1.2049263465404512
scalpel loading,force (N),0.894382131099701,1.165530225634575
scalpel loading,force (N),0.8803051471710206,1.1263472634553908
scalpel loading,force (N),0.8664852023124696,1.0869420886039731
scalpel loading,force (N),0.8529205203056336,1.0475718069076538
scalpel loading,force (N),0.8396092653274536,1.0081523287296297
scalpel loading,force (N),0.8265496373176575,0.9687750065326692
scalpel loading,force (N),0.8137398004531862,0.9294913339614868
scalpel loading,force (N),0.801177978515625,0.890155440568924
scalpel loading,force (N),0.7888623476028443,0.8507120090723038
scalpel loading,force (N),0.7767910718917848,0.811225078701973
scalpel loading,force (N),0.7649623513221742,0.7718869364261628
scalpel loading,force (N),0.7533743619918823,0.7325283694267274
scalpel loading,force (N),0.7420253038406373,0.693281980752945
scalpel loading,force (N),0.7309133410453796,0.65396040558815
scalpel loading,force (N),0.7200366735458374,0.6145689058303834
scalpel loading,force (N),0.7093934774398805,0.5753099209070206
scalpel loading,force (N),0.6989819526672363,0.5359879589080812
scalpel loading,force (N),0.6888002753257751,0.4966045266389847
scalpel loading,force (N),0.6788466334342957,0.4965054535865783
scalpel loading,force (N),0.6691192150115968,0.4965403527021408
scalpel loading,force (N),0.6596162080764771,0.4964142495393753
scalpel loading,force (N),0.6503357887268066,0.4962290853261947
scalpel loading,force (N),0.6412761330604554,0.4961475557088852
scalpel loading,force (N),0.6324354410171509,0.4960208851099014
scalpel loading,force (N),0.6238119006156921,0.4959366810321807
scalpel loading,force (N),0.615403687953949,0.4959205347299575
scalpel loading,force (N),0.6072089910507202,0.495767114162445
scalpel loading,force (N),0.5992259979248047,0.495669572353363
scalpel loading,force (N),0.5914528965950012,0.4955925387144089
scalpel loading,force (N),0.5838878631591797,0.495534576177597
scalpel loading,force (N),0.5765290856361389,0.4955195111036301
scalpel loading,force (N),0.5693747520446777,0.4954091489315032
scalpel loading,force (N),0.562423050403595,0.4953811365365981
scalpel loading,force (N),0.5556721687316895,0.4953292870521545
scalpel loading,force (N),0.5491202831268311,0.4951266604661942
scalpel loading,force (N),0.5427655816078186,0.4952135515213012
scalpel loading,force (N),0.5366062521934509,0.4952573305368423
scalpel loading,force (N),0.5306404829025269,0.4951670295000077
scalpel loading,force (N),0.5248664498329163,0.4951443272829056
scalpel loading,force (N),0.519282341003418,0.4949929410219192
scalpel loading,force (N),0.5138863444328309,0.4949089539051055
scalpel loading,force (N),0.5086766541004182,0.4948523670434951
scalpel loading,force (N),0.5036514341831206,0.4948296469449996
scalpel loading,force (N),0.498808890581131,0.4947541028261184
scalpel loading,force (N),0.4941471993923187,0.4946735352277756
scalpel loading,force (N),0.4896645545959472,0.4945797735452652
scalpel loading,force (N),0.4853591322898865,0.4945873177051544
scalpel loading,force (N),0.4812291264533996,0.4946386069059372
scalpel loading,force (N),0.4772727012634277,0.4946101826429366
scalpel loading,force (N),0.4734880685806274,0.4945481467247008
scalpel loading,force (N),0.4698733925819397,0.4944168418645858
scalpel loading,force (N),0.4664268612861633,0.4942196553945541
scalpel loading,force (N),0.463146674633026,0.4942401975393294
scalpel loading,force (N),0.4600310027599334,0.494035660624504
scalpel loading,force (N),0.4570780396461487,0.494054707288742
scalpel loading,force (N),0.4542859733104706,0.494059237241745
scalpel loading,force (N),0.4516529858112335,0.4940521228313446
scalpel loading,force (N),0.4491772592067719,0.4940568041801452
scalpel loading,force (N),0.4468569815158844,0.4940491485595703
scalpel loading,force (N),0.4446903347969055,0.4940972304344178
scalpel loading,force (N),0.442675507068634,0.4941275662183761
scalpel loading,force (N),0.4408106923103332,0.4940876424312592
scalpel loading,force (N),0.4390940725803375,0.4939995849132538
scalpel loading,force (N),0.4375238299369812,0.4939931786060333
scalpel loading,force (N),0.4360981404781341,0.494045306444168
scalpel loading,force (N),0.4348151981830596,0.4940921813249587
scalpel loading,force (N),0.4336731851100922,0.4940957200527191
scalpel loading,force (N),0.4326702892780304,0.494130123257637
scalpel loading,force (N),0.4318046987056733,0.4933212715387344
scalpel loading,force (N),0.4310745894908905,0.4924325406551361
scalpel loading,force (N),0.4304781675338745,0.4917367804050445
scalpel loading,force (N),0.4300135970115661,0.4909554457664489
scalpel loading,force (N),0.4296790659427643,0.4901703369617461
scalpel loading,force (N),0.4294727623462677,0.4893115949630737
scalpel loading,force (N),0.4293928861618042,0.4885117059946059
scalpel loading,force (N),0.4294375956058502,0.4876781505346298
scalpel loading,force (N),0.4296050906181335,0.4870171338319778
scalpel loading,force (N),0.429893547296524,0.486227667927742
scalpel loading,force (N),0.4303011775016785,0.4854147952795029
scalpel loading,force (N),0.4308261454105377,0.4845774894952773
scalpel loading,force (N),0.4314666390419006,0.4837641489505767
scalpel loading,force (N),0.432220846414566,0.4829851418733596
scalpel loading,force (N),0.4330869615077973,0.4821268141269684
scalpel loading,force (N),0.4340631484985351,0.4814083468914032
scalpel loading,force (N),0.4351476013660431,0.4807335299253464
scalpel loading,force (N),0.4363385200500489,0.4798793232440948
scalpel loading,force (N),0.4376340627670289,0.4790596467256545
scalpel loading,force (N),0.4390324413776398,0.4783094626665115
scalpel loading,force (N),0.4405318319797516,0.4774167072772979
scalpel loading,force (N),0.4421304106712341,0.4767435121536255
scalpel loading,force (N),0.4438263654708862,0.4759994429349899
scalpel loading,force (N),0.4456178963184357,0.4752809441089629
scalpel loading,force (N),0.4475031614303589,0.4745412170886993
scalpel loading,force (N),0.4494803667068482,0.4738335937261581
scalpel loading,force (N),0.4515477001667023,0.4731677103042602
scalpel loading,force (N),0.4537033319473267,0.472464525103569
scalpel loading,force (N),0.4559454619884491,0.4716119933128357
